Username,target,semantic_bio_score
notahat,heymarcel,0.6840872764587402
soulim,heymarcel,0.6801769733428955
obie,heymarcel,0.6752409934997559
ntalbott,heymarcel,0.6543453931808472
yrashk,heymarcel,0.6409056186676025
neovintage,ddemaree,0.5634315013885498
teddyzetterlund,ddemaree,0.5358390808105469
Jonty,ddemaree,0.4524253010749817
sethwalker,ddemaree,0.4311040937900543
andrewgarner,ddemaree,0.42051029205322266
shanesveller,hosh,0.6574652194976807
michaelklishin,hosh,0.5416303873062134
solnic,hosh,0.5292035341262817
ncdc,hosh,0.519023597240448
anildigital,hosh,0.5106425285339355
jnewland,bricooke,1.0000001192092896
jeremy,bricooke,1.0000001192092896
pius,bricooke,1.0000001192092896
bricooke,bricooke,1.0000001192092896
aslakhellesoy,bricooke,1.0000001192092896
georges,statik,0.6060901284217834
lejoe,statik,0.529114842414856
delano,statik,0.4880788326263428
constantine-nikolaou,statik,0.48100540041923523
DanielVF,statik,0.47841697931289673
HamptonMakes,sharnik,0.566977322101593
avdgaag,sharnik,0.5447710156440735
jherdman,sharnik,0.5400986671447754
rsanheim,sharnik,0.5205665826797485
afarnham,sharnik,0.5156369805335999
jmazzahacks,Sija,0.4370848834514618
hoverbird,Sija,0.41002124547958374
cicloid,Sija,0.40304088592529297
mrdoornbos,Sija,0.397297739982605
robbyrussell,Sija,0.39675113558769226
jasonrudolph,brianleroux,0.5528460144996643
jwoertink,brianleroux,0.48718535900115967
stevebartholomew,brianleroux,0.4558480381965637
timriley,brianleroux,0.45401692390441895
kwe,brianleroux,0.41706275939941406
rsgrafx,vitaliel,0.594831645488739
david-harkness,vitaliel,0.5882800817489624
andriytyurnikov,vitaliel,0.5550090670585632
billturner,vitaliel,0.5529695153236389
foucist,vitaliel,0.5487363934516907
bru,skyfallsin,0.6036408543586731
frederik,skyfallsin,0.5882179141044617
kendall,skyfallsin,0.5721195936203003
danielmorrison,skyfallsin,0.5611914992332458
woods,skyfallsin,0.5532975196838379
jeremy,aslakhellesoy,1.0000001192092896
pius,aslakhellesoy,1.0000001192092896
aslakhellesoy,aslakhellesoy,1.0000001192092896
andy,aslakhellesoy,1.0000001192092896
tmc,aslakhellesoy,1.0000001192092896
bretthoerner,adambair,0.2790161967277527
mml,adambair,0.25837191939353943
benjuang,adambair,0.2539394199848175
greut,adambair,0.24853569269180298
vetler,adambair,0.24791181087493896
freeformz,rwdaigle,0.6593234539031982
wuputah,rwdaigle,0.64043128490448
timriley,rwdaigle,0.5723600387573242
willnorris,rwdaigle,0.5365726351737976
kevinansfield,rwdaigle,0.5231873393058777
trevorturk,sunfmin,0.367441326379776
gstark,sunfmin,0.35817861557006836
sneeu,sunfmin,0.3430275321006775
qrprat77,sunfmin,0.3358292579650879
lilyball,sunfmin,0.335446834564209
collectiveidea,amerine,0.4449988007545471
kstewart,amerine,0.4191938638687134
jnunemaker,amerine,0.4121073782444
ap,amerine,0.4103745222091675
kschiess,amerine,0.4081721007823944
chorrell,mbleigh,0.47352418303489685
freeformz,mbleigh,0.4630042612552643
robbyrussell,mbleigh,0.4576965272426605
arthurschreiber,mbleigh,0.45440804958343506
rwdaigle,mbleigh,0.4506191313266754
mokolabs,waferbaby,0.8017220497131348
speck,waferbaby,0.7475811839103699
ryanw,waferbaby,0.6845400333404541
bbum,waferbaby,0.6712974309921265
invalidusrname,waferbaby,0.6181674599647522
treybean,jasonm,0.6474334001541138
acangiano,jasonm,0.6289370656013489
gregbell,jasonm,0.6004902124404907
seth,jasonm,0.5985296964645386
jeresig,jasonm,0.5714936256408691
drd,mattman,0.4762699007987976
bertoldofonseca,mattman,0.45380812883377075
bergie,mattman,0.44469407200813293
paulstansifer,mattman,0.4368235766887665
JamesHarrison,mattman,0.4360169470310211
dalsgaard,joao,0.8001704216003418
soult,joao,0.8001704216003418
pedromg,joao,0.7938634157180786
rubenlozano,joao,0.7938634157180786
ramon,joao,0.7938634157180786
obie,edbond,0.6471216082572937
djalmaaraujo,edbond,0.6448071002960205
indrekj,edbond,0.6194006204605103
pedrosanta,edbond,0.6164889335632324
mutle,edbond,0.5945590734481812
ryanahamilton,elia,0.372458815574646
rabble,elia,0.3518592119216919
indrekj,elia,0.3509838581085205
evansims,elia,0.33437132835388184
soulim,elia,0.3342103362083435
BCable,jkp,0.5210622549057007
scvalex,jkp,0.45931780338287354
cvk,jkp,0.40953338146209717
arthurschreiber,jkp,0.3870110511779785
fredix,jkp,0.36776822805404663
constantine-nikolaou,andrew,0.6345644593238831
bgreenlee,andrew,0.5406215190887451
willnorris,andrew,0.5337861776351929
zeenix,andrew,0.5312004685401917
brad,andrew,0.525132417678833
coreyhaines,hmans,0.30410879850387573
palmamartin,hmans,0.247998908162117
damog,hmans,0.24667738378047943
trey,hmans,0.2372092604637146
pd,hmans,0.2261039912700653
anildigital,solnic,0.6922153830528259
Ivor,solnic,0.6922153830528259
timriley,solnic,0.6695011258125305
jcartwright,solnic,0.5866602063179016
hugobarauna,solnic,0.5606419444084167
ryanirelan,railslove,0.5810869932174683
andregoncalves,railslove,0.5615923404693604
nope,railslove,0.5587735176086426
buggedcom,railslove,0.5450257062911987
azabaj,railslove,0.5445595383644104
sudothinker,stympy,0.7003209590911865
frederik,stympy,0.5785995721817017
borud,stympy,0.5731451511383057
scottymac,stympy,0.5729517936706543
skyfallsin,stympy,0.5509278178215027
buggedcom,andregoncalves,0.7772115468978882
nope,andregoncalves,0.6884139776229858
jfalcon,andregoncalves,0.6803462505340576
pbx,andregoncalves,0.6763536930084229
derencius,andregoncalves,0.6614280939102173
diasjorge,haguro,0.49953022599220276
bertoldofonseca,haguro,0.4771219789981842
wunki,haguro,0.47421127557754517
technicalpickles,haguro,0.46313557028770447
ianwinter,haguro,0.4625374674797058
seebq,pdlug,0.5747997760772705
vlucas,pdlug,0.5703150033950806
sudothinker,pdlug,0.567228376865387
lukehoersten,pdlug,0.5571104288101196
borud,pdlug,0.5479090213775635
bjc,fredix,0.5860806703567505
arthurschreiber,fredix,0.5828809142112732
mattly,fredix,0.5761225819587708
cvk,fredix,0.5640659332275391
steveclarke,fredix,0.5606646537780762
grobie,agibralter,0.6492928266525269
tooky,agibralter,0.6287710666656494
pengwynn,agibralter,0.6024538278579712
aaronbrethorst,agibralter,0.6021891236305237
pedrosanta,agibralter,0.6005080938339233
georgeguimaraes,ismasan,0.501117467880249
mattbeedle,ismasan,0.49719640612602234
stympy,ismasan,0.4808838963508606
pelargir,ismasan,0.47985732555389404
scottymac,ismasan,0.4792836308479309
dugb,dpickett,0.9260076284408569
weldyss,dpickett,0.9260075092315674
dalsgaard,dpickett,0.8620644807815552
soult,dpickett,0.8620644807815552
jnunemaker,dpickett,0.7646231651306152
juretta,michaelklishin,0.5889090299606323
blackrat,michaelklishin,0.568162202835083
sneeu,michaelklishin,0.5614169836044312
shanesveller,michaelklishin,0.5542236566543579
zacbrown,michaelklishin,0.544461190700531
nickcoyne,phsilva,0.7094395756721497
myobie,phsilva,0.5540962815284729
kwe,phsilva,0.5450614094734192
knewter,phsilva,0.5420231819152832
jerry,phsilva,0.421819269657135
dalsgaard,niallkennedy,0.7820423245429993
soult,niallkennedy,0.7820423245429993
dpickett,niallkennedy,0.7415981888771057
jeremy6d,niallkennedy,0.7270613312721252
timburks,niallkennedy,0.7088889479637146
sudothinker,sudothinker,1.0
stympy,sudothinker,0.7003209590911865
ntalbott,sudothinker,0.6351919174194336
evan,sudothinker,0.5961759090423584
frederik,sudothinker,0.5868785977363586
jeremy6d,infovore,0.715905487537384
jaywilliams,infovore,0.6747931241989136
gerrit,infovore,0.6430065631866455
notahat,infovore,0.6388670206069946
brian-lc,infovore,0.6321050524711609
kivikakk,tolbrino,0.5565111041069031
lhl,tolbrino,0.537706196308136
dagbrown,tolbrino,0.5176985859870911
efalcao,tolbrino,0.5167940258979797
mdarby,tolbrino,0.5057098865509033
constantine-nikolaou,willnorris,0.6472737789154053
Odaeus,willnorris,0.615735650062561
mtodd,willnorris,0.6060196161270142
freeformz,willnorris,0.6037214994430542
pfefferle,willnorris,0.6003936529159546
fzero,travis,0.5655875205993652
juretta,travis,0.5353733897209167
lincolnloop,travis,0.5229912996292114
Odaeus,travis,0.4983384311199188
ledermann,travis,0.4941938519477844
derencius,fzero,0.5834549069404602
kneath,fzero,0.5813947319984436
travis,fzero,0.5655875205993652
makyox,fzero,0.4948250651359558
ryanirelan,fzero,0.4877692461013794
andrewgarner,treybean,0.6553561687469482
metaskills,treybean,0.6530839204788208
jasonm,treybean,0.6474334001541138
acangiano,treybean,0.6465264558792114
aflatter,treybean,0.6065249443054199
kovyrin,railsdog,0.45740240812301636
michaeltaras,railsdog,0.45053309202194214
mattetti,railsdog,0.43931856751441956
kevinfinlayson,railsdog,0.41645997762680054
jcartwright,railsdog,0.4138681888580322
juancq,eggie5,0.49568167328834534
Heril,eggie5,0.4888134002685547
peter,eggie5,0.4679296016693115
javier,eggie5,0.45125827193260193
DocSavage,eggie5,0.44522905349731445
solesby,coty,0.7216257452964783
tarvaina,coty,0.6848280429840088
wan,coty,0.5807842016220093
matthewcarriere,coty,0.5575736165046692
langalex,coty,0.5537708401679993
afair,larrytheliquid,0.319881796836853
cdmwebs,larrytheliquid,0.30383023619651794
davidhq,larrytheliquid,0.27934974431991577
marcopaga,larrytheliquid,0.27072685956954956
thedaniel,larrytheliquid,0.2656768262386322
hspitia,michaelbarton,0.7080051898956299
tmpjr,michaelbarton,0.6621322631835938
vangberg,michaelbarton,0.6449889540672302
pedromg,michaelbarton,0.6385810971260071
rubenlozano,michaelbarton,0.6385810971260071
usergenic,netguru,0.4767577052116394
andrew,netguru,0.47652313113212585
sbusso,netguru,0.474053293466568
collectiveidea,netguru,0.4564049541950226
marcopaga,netguru,0.4476059079170227
jamieorc,pingles,0.7114802598953247
chopmo,pingles,0.6537774801254272
srid,pingles,0.5763071775436401
joshuaclayton,pingles,0.5761616230010986
steveh,pingles,0.571102499961853
timriley,rahoulb,0.5648689270019531
schmidt,rahoulb,0.5283268094062805
arunagw,rahoulb,0.5283268094062805
peterdavidhamilton,rahoulb,0.525242805480957
thibaudgg,rahoulb,0.4909198582172394
chilts,Cordobo,0.6288325786590576
thomasfl,Cordobo,0.6285343170166016
mindreframer,Cordobo,0.5991321206092834
danja,Cordobo,0.5907340049743652
juretta,Cordobo,0.5776276588439941
freeformz,dust3d,0.6419017314910889
tooky,dust3d,0.6411566734313965
pedrosanta,dust3d,0.6237785816192627
soulim,dust3d,0.6131088733673096
indrekj,dust3d,0.5944914221763611
cavalle,dacresni,0.5039599537849426
pardel,dacresni,0.49980151653289795
Zenithar,dacresni,0.48971104621887207
javier,dacresni,0.46686476469039917
danhorst,dacresni,0.4666590690612793
jrcahoon,rymai,0.5828803777694702
creiht,rymai,0.5700747966766357
jiphex,rymai,0.5629647970199585
khamer,rymai,0.5524893999099731
evansims,rymai,0.5488787889480591
steveh,billturner,0.7529764175415039
HusseinMorsy,billturner,0.7318639755249023
jnicklas,billturner,0.718408465385437
schmidt,billturner,0.7170641422271729
arunagw,billturner,0.7170641422271729
pingles,chopmo,0.6537774205207825
steveh,chopmo,0.6506386399269104
gartho,chopmo,0.6461805105209351
Odaeus,chopmo,0.6431601643562317
jamieorc,chopmo,0.6363165378570557
danimal,joevandyk,0.3555352985858917
iainlowe,joevandyk,0.3353853225708008
damon,joevandyk,0.32157379388809204
gabriel,joevandyk,0.296725869178772
ddemaree,joevandyk,0.26806122064590454
hipertracker,paltman,0.5502147674560547
andriytyurnikov,paltman,0.4408630132675171
gregnewman,paltman,0.3618577718734741
godber,paltman,0.34428128600120544
minichiello,paltman,0.33477357029914856
yesmar,Manfred,0.28926730155944824
jscheid,Manfred,0.22500526905059814
thoughtpolice,Manfred,0.2118632197380066
aemkei,Manfred,0.2076755166053772
abhay,Manfred,0.1935196816921234
HusseinMorsy,mdeering,0.782006025314331
thibaudgg,mdeering,0.7404725551605225
rbazinet,mdeering,0.7391020059585571
mghaught,mdeering,0.7220909595489502
schmidt,mdeering,0.7176394462585449
teddyzetterlund,delano,0.558157205581665
lejoe,delano,0.5429062843322754
zac,delano,0.5188865065574646
seebq,delano,0.5085293650627136
brian,delano,0.5077455639839172
timburks,dlrust,0.6650279760360718
infovore,dlrust,0.6023859977722168
tijs,dlrust,0.5901472568511963
mariusz,dlrust,0.5854421854019165
joao,dlrust,0.5843725800514221
tomtaylor,paulsmith,0.563677191734314
paolodona,paulsmith,0.5408880710601807
scottymac,paulsmith,0.5313147306442261
thechrisoshow,paulsmith,0.5313050746917725
matthewcarriere,paulsmith,0.5276774168014526
spike,mlc,0.7540864944458008
danja,mlc,0.6785160303115845
ubuntufreak,mlc,0.6722648739814758
daniel,mlc,0.6602399349212646
bertoldofonseca,mlc,0.6142866015434265
revans,vetler,0.6027743816375732
jjoaquim,vetler,0.5700826644897461
solesby,vetler,0.5654942989349365
wan,vetler,0.5411515235900879
wuputah,vetler,0.4968441426753998
sabman,ajturner,0.5072827339172363
colin,ajturner,0.4711466431617737
paolodona,ajturner,0.470846951007843
joshua,ajturner,0.4392201006412506
azabaj,ajturner,0.43872421979904175
patrickt,levinalex,0.3045569360256195
zsombor,levinalex,0.3016379177570343
lilyball,levinalex,0.2943052649497986
brianleroux,levinalex,0.2620265483856201
marcoow,levinalex,0.25264084339141846
teej,avh4,0.37110692262649536
bdc34,avh4,0.36534348130226135
robey,avh4,0.35274434089660645
heff,avh4,0.35252898931503296
jmazzahacks,avh4,0.3453548550605774
pedromg,jwegis,0.719393253326416
rubenlozano,jwegis,0.719393253326416
ramon,jwegis,0.719393253326416
ariejan,jwegis,0.719393253326416
jim,jwegis,0.719393253326416
danielmorrison,paulca,0.7879310846328735
bru,paulca,0.7070579528808594
zac,paulca,0.6829437613487244
cjse,paulca,0.6790657043457031
benschwarz,paulca,0.6447030901908875
rsgrafx,mindreframer,0.6510621905326843
jamieorc,mindreframer,0.6062674522399902
Cordobo,mindreframer,0.5991321206092834
blackrat,mindreframer,0.5743330717086792
foucist,mindreframer,0.563536524772644
sudachen,creiht,0.5953131318092346
technicalpickles,creiht,0.5838795900344849
jrcahoon,creiht,0.5811776518821716
rymai,creiht,0.5700746774673462
divoxx,creiht,0.5367618799209595
solesby,bcg,0.5691332817077637
kentaro,bcg,0.5302979946136475
thechrisoshow,bcg,0.4890419840812683
joonathan,bcg,0.48439183831214905
paolodona,bcg,0.4764353632926941
whoisjake,xwmx,0.6526139974594116
xpl,xwmx,0.5870157480239868
zerowidth,xwmx,0.5409516096115112
will,xwmx,0.5114539861679077
defunkt,xwmx,0.5114538669586182
sneeu,godber,0.5213000178337097
chilts,godber,0.48138004541397095
bkeepers,godber,0.4551679193973541
matthewford,godber,0.4493471384048462
mindreframer,godber,0.4195210337638855
kendall,kendall,1.0
evan,kendall,0.6032789945602417
bru,kendall,0.5945760011672974
matthewcarriere,kendall,0.5850943326950073
skyfallsin,kendall,0.5721196532249451
michaeltaras,dougal,0.5637246370315552
kovyrin,dougal,0.5613416433334351
kschrader,dougal,0.5458511114120483
wiktorschmidt,dougal,0.5452246069908142
woods,dougal,0.5357677936553955
dingyi,bryanveloso,0.6102903485298157
michaeltaras,bryanveloso,0.6045064330101013
alexagui,bryanveloso,0.6027231216430664
hoverbird,bryanveloso,0.5978535413742065
nbibler,bryanveloso,0.5916125774383545
iamruinous,damog,0.3044886291027069
palmamartin,damog,0.3000767230987549
nickolai,damog,0.28984391689300537
defunkt,damog,0.2884622812271118
jeremy,damog,0.2884622812271118
amiroff,cardmagic,0.5390159487724304
adamwiggins,cardmagic,0.4461072087287903
teddyzetterlund,cardmagic,0.4140717089176178
bomberstudios,cardmagic,0.39712613821029663
RowanH,cardmagic,0.39551180601119995
mattfoster,bear,0.6337896585464478
pedrosanta,bear,0.5915160179138184
michelegera,bear,0.5574682950973511
trevrosen,bear,0.5525911450386047
grempe,bear,0.5491215586662292
seflless,jerry,0.6777138710021973
usergenic,jerry,0.6622422933578491
speck,jerry,0.6428574323654175
whomwah,jerry,0.6338658332824707
HamptonMakes,jerry,0.6320698261260986
jmettraux,matehat,0.6496367454528809
aggieben,matehat,0.6365998983383179
parabuzzle,matehat,0.6335107088088989
scottymac,matehat,0.6070524454116821
mazdak,matehat,0.6057853698730469
danahern,zacbrown,0.598027229309082
srid,zacbrown,0.5800371170043945
macournoyer,zacbrown,0.5644162893295288
Grayson,zacbrown,0.5584982633590698
kivikakk,zacbrown,0.552534282207489
rgrove,lgastako,0.5709469318389893
zachinglis,lgastako,0.5051865577697754
danimal,lgastako,0.40216195583343506
gabriel,lgastako,0.38136011362075806
kevwil,lgastako,0.3537534475326538
denis,steveclarke,0.757028341293335
cpjolicoeur,steveclarke,0.7251578569412231
kdaigle,steveclarke,0.6913917064666748
mutle,steveclarke,0.6889150142669678
imajes,steveclarke,0.6771253347396851
bomberstudios,napcs,0.4560694396495819
SteveMarshall,napcs,0.4241824448108673
ilkka,napcs,0.4200858175754547
jeffrafter,napcs,0.3988163471221924
JamesHarrison,napcs,0.39699310064315796
mrb,dyokomizo,0.5436875820159912
whoisjake,dyokomizo,0.5173084139823914
xwmx,dyokomizo,0.486990749835968
pd,dyokomizo,0.45613858103752136
zerowidth,dyokomizo,0.4498029947280884
pbhogan,aggieben,0.6635507345199585
matehat,aggieben,0.6365998983383179
cannikin,aggieben,0.6293287873268127
steveh,aggieben,0.6261355876922607
obie,aggieben,0.6256042122840881
mdeering,thibaudgg,0.7404725551605225
HusseinMorsy,thibaudgg,0.7219516634941101
mghaught,thibaudgg,0.7078405618667603
schmidt,thibaudgg,0.6921853423118591
arunagw,thibaudgg,0.6921853423118591
revans,wan,0.678527295589447
jjoaquim,wan,0.6583859920501709
solesby,wan,0.6180820465087891
coty,wan,0.5807842016220093
vetler,wan,0.5411515235900879
KirinDave,emkay,0.7305218577384949
pclouds,emkay,0.6779270172119141
lucky,emkay,0.5813571214675903
quinn,emkay,0.4193606972694397
thewalkingcity,emkay,0.3431169390678406
ynd,dxoigmn,1.0
thomasjo,dxoigmn,1.0
mountain,dxoigmn,0.5926386117935181
vangberg,dxoigmn,0.5512992739677429
obie,dxoigmn,0.532364547252655
macournoyer,jesper,0.4616853594779968
zachinglis,jesper,0.45688122510910034
whomwah,jesper,0.44223710894584656
zeenix,jesper,0.4291331470012665
danahern,jesper,0.42839837074279785
foucist,ottobar,0.533198356628418
kig,ottobar,0.4706428050994873
davidwparker,ottobar,0.46337372064590454
nchapman,ottobar,0.44375941157341003
rsgrafx,ottobar,0.4388408362865448
jbarnette,kneath,0.6060373187065125
fzero,kneath,0.5813947319984436
robey,kneath,0.4831845164299011
speck,kneath,0.45415085554122925
derencius,kneath,0.4402655363082886
Ninju,charlenopires,0.6798336505889893
thewoolleyman,charlenopires,0.6123338937759399
mlesniak,charlenopires,0.5902025699615479
bruce,charlenopires,0.5745084881782532
diasjorge,charlenopires,0.5538169145584106
softprops,deontologician,0.5325616598129272
dpetersen,deontologician,0.46497026085853577
blackrat,deontologician,0.40821027755737305
srid,deontologician,0.35854578018188477
knzai,deontologician,0.3567553758621216
pusewicz,cdr,0.477530300617218
revans,cdr,0.42873111367225647
noteflakes,cdr,0.4154030680656433
kevinansfield,cdr,0.4110310971736908
bantic,cdr,0.40545445680618286
rubenlozano,ramon,1.0
ramon,ramon,1.0
ariejan,ramon,1.0
jim,ramon,1.0
dalsgaard,ramon,0.8729230165481567
ubuntufreak,justin,0.5710307359695435
weldyss,justin,0.55312180519104
dugb,justin,0.55312180519104
niallkennedy,justin,0.5495165586471558
daniel,justin,0.548600435256958
ELLIOTTCABLE,greut,0.32963234186172485
rares,greut,0.309593141078949
jrimmer,greut,0.28724873065948486
mikker,greut,0.2828649878501892
corey,greut,0.2785770297050476
dennmart,ashchan,0.674371063709259
notahat,ashchan,0.6696129441261292
niallkennedy,ashchan,0.6642477512359619
obie,ashchan,0.6249642372131348
heymarcel,ashchan,0.6178009510040283
dugb,weldyss,1.0
dpickett,weldyss,0.9260075092315674
dalsgaard,weldyss,0.8726637363433838
soult,weldyss,0.8726637363433838
math0ne,weldyss,0.7451463937759399
dalsgaard,anaisbetts,0.5682770013809204
soult,anaisbetts,0.5682770013809204
bgreenlee,anaisbetts,0.5460187196731567
dpickett,anaisbetts,0.5458899140357971
obie,anaisbetts,0.5273040533065796
h3h,h3h,1.0
kig,h3h,0.5951379537582397
we4tech,h3h,0.5453604459762573
seflless,h3h,0.528616189956665
danahern,h3h,0.5274930596351624
trevrosen,trevrosen,1.0000001192092896
krukow,trevrosen,0.563172459602356
bear,trevrosen,0.5525911450386047
holman,trevrosen,0.5353096723556519
mattfoster,trevrosen,0.5304055213928223
afair,afair,1.0
clarabstract,afair,0.6734549403190613
mbbx6spp,afair,0.40506112575531006
voodootikigod,afair,0.40037086606025696
thedaniel,afair,0.3810582160949707
mtenpow,dangoldin,0.5352638959884644
grempe,dangoldin,0.5102421641349792
funkatron,dangoldin,0.49607527256011963
javier,dangoldin,0.4957933723926544
rsanheim,dangoldin,0.4950748085975647
chris,freels,0.6269844174385071
bru,freels,0.5398819446563721
danielmorrison,freels,0.5394819974899292
frederik,freels,0.5312384366989136
paulca,freels,0.5206968188285828
ynd,ynd,1.0
thomasjo,ynd,1.0
mountain,ynd,0.5926386117935181
vangberg,ynd,0.5512992739677429
obie,ynd,0.532364547252655
fredix,brentd,0.37595924735069275
waferbaby,brentd,0.3691777288913727
krobertson,brentd,0.35609591007232666
ryanw,brentd,0.34039127826690674
bbum,brentd,0.3332148790359497
jrcahoon,sudachen,0.6297776699066162
artisonian,sudachen,0.6011038422584534
creiht,sudachen,0.5953131914138794
zolk,sudachen,0.5889053344726562
technicalpickles,sudachen,0.5789251327514648
jnunemaker,paulstansifer,0.5839798450469971
jmettraux,paulstansifer,0.5627098083496094
JamesHarrison,paulstansifer,0.5443148016929626
raymyers,paulstansifer,0.5434160232543945
brad,paulstansifer,0.5308356881141663
kfl62,arturhasselblad,0.5570181608200073
bretthoerner,arturhasselblad,0.4492650032043457
peleteiro,arturhasselblad,0.44907814264297485
jrcahoon,arturhasselblad,0.42733249068260193
shadowmaru,arturhasselblad,0.4273139238357544
luigi,bdainton,0.5463728904724121
mghaught,bdainton,0.5460634231567383
jasonm,bdainton,0.5319080352783203
treybean,bdainton,0.5140816569328308
techpeace,bdainton,0.5090093016624451
khamer,khamer,1.0000001192092896
jeresig,khamer,0.5618861317634583
cheeaun,khamer,0.5617684721946716
tmadeira,khamer,0.5611222982406616
rymai,khamer,0.5524893999099731
ghoseb,ghoseb,1.0000001192092896
matthewcarriere,ghoseb,0.6623288989067078
tomtaylor,ghoseb,0.6325533986091614
thechrisoshow,ghoseb,0.58724045753479
jeremybower,ghoseb,0.5840028524398804
dangoldin,sempuki,0.3970867395401001
Grayson,sempuki,0.3936770558357239
srid,sempuki,0.377737432718277
jasonrudolph,sempuki,0.3758632242679596
lsc,sempuki,0.3639465570449829
lgastako,rgrove,0.5709469318389893
zachinglis,rgrove,0.4582762122154236
kevwil,rgrove,0.34611615538597107
danahern,rgrove,0.3417808711528778
trashpanda001,rgrove,0.3357519209384918
bertoldofonseca,mlesniak,0.6865563988685608
pedromg,mlesniak,0.6804171800613403
rubenlozano,mlesniak,0.6804171800613403
ramon,mlesniak,0.6804171800613403
ariejan,mlesniak,0.6804171800613403
grundprinzip,thedaniel,0.5119210481643677
apardo,thedaniel,0.43374526500701904
DanielVF,thedaniel,0.3917825222015381
lazyatom,thedaniel,0.38940101861953735
codehugger,thedaniel,0.3822050392627716
plainprogrammer,pjay,0.7269322872161865
pedromg,pjay,0.7221454381942749
rubenlozano,pjay,0.7221454381942749
ramon,pjay,0.7221454381942749
ariejan,pjay,0.7221454381942749
levent,hassy,0.4659952223300934
michelegera,hassy,0.4644187390804291
dougal,hassy,0.44057196378707886
ctran,hassy,0.4356304407119751
wan,hassy,0.4249248504638672
czottmann,czottmann,0.9999999403953552
andymatuschak,czottmann,0.5035377740859985
seflless,czottmann,0.4417710304260254
agateau,czottmann,0.4295799136161804
hpopp,czottmann,0.4275968074798584
cjse,marcoow,0.5281371474266052
dpetersen,marcoow,0.5092021226882935
knzai,marcoow,0.4751322269439697
sneeu,marcoow,0.45790064334869385
badboy,marcoow,0.4562298655509949
soulim,SimonS,0.6921960115432739
indrekj,SimonS,0.6876636147499084
jeresig,SimonS,0.6659849882125854
pedromg,SimonS,0.6536557674407959
rubenlozano,SimonS,0.6536557674407959
vishnugopal,thomasfl,0.68021559715271
waqas,thomasfl,0.6716758012771606
jnicklas,thomasfl,0.6507887244224548
steveh,thomasfl,0.630215048789978
Cordobo,thomasfl,0.6285343170166016
chendo,aemkei,0.40550947189331055
chopmo,aemkei,0.36001211404800415
borud,aemkei,0.35545194149017334
CodeOfficer,aemkei,0.3467515707015991
netguru,aemkei,0.3462013304233551
caius,kolektiv,0.4031306803226471
mamapitufo,kolektiv,0.3869256377220154
lilyball,kolektiv,0.36780625581741333
dangoldin,kolektiv,0.366923987865448
zacbir,kolektiv,0.3647027611732483
joekhoobyar,babo,0.7089272737503052
mlesniak,babo,0.6711906790733337
bruce,babo,0.6571303606033325
diasjorge,babo,0.6429081559181213
jmettraux,babo,0.6349142789840698
Floppy,ilkka,0.5688194036483765
rdempsey,ilkka,0.5619742274284363
cnix,ilkka,0.5469706058502197
avdgaag,ilkka,0.5379860997200012
kumekay,ilkka,0.5110847353935242
grundprinzip,Jonty,0.6091213226318359
bbum,Jonty,0.591177225112915
nickcoyne,Jonty,0.5652755498886108
blowmage,Jonty,0.5423469543457031
trashpanda001,Jonty,0.4795364737510681
DocSavage,ask,0.31348347663879395
JackDanger,ask,0.31203269958496094
eugene,ask,0.3015260100364685
raggi,ask,0.2917672395706177
pvh,ask,0.2834429144859314
danielmorrison,bru,0.7312264442443848
paulca,bru,0.7070579528808594
frederik,bru,0.6631544232368469
pelargir,bru,0.6446031332015991
benschwarz,bru,0.6419036388397217
ebassi,jstewart,0.554519534111023
avdgaag,jstewart,0.553385853767395
aub,jstewart,0.544637143611908
diasjorge,jstewart,0.5383814573287964
fnando,jstewart,0.5213276743888855
waqas,KevM,0.45467954874038696
minichiello,KevM,0.44282203912734985
getconor,KevM,0.4182198643684387
thomasfl,KevM,0.412134051322937
juretta,KevM,0.4108312129974365
timriley,joshuaclayton,0.5792404413223267
pingles,joshuaclayton,0.5761615037918091
srid,joshuaclayton,0.5737404823303223
blackrat,joshuaclayton,0.5674950480461121
mghaught,joshuaclayton,0.5160349011421204
kdaigle,holst,0.5459389686584473
andrew,holst,0.4896121621131897
willnorris,holst,0.48256775736808777
jthomas,holst,0.4810278117656708
dan-manges,holst,0.4783759117126465
zeke,nkohari,0.561020016670227
tmadeira,nkohari,0.457725465297699
georgeguimaraes,nkohari,0.4481074810028076
hippo5329,nkohari,0.43656420707702637
mrmemes-eth,nkohari,0.4337080121040344
niallkennedy,tmpjr,0.6862667202949524
vangberg,tmpjr,0.6821823120117188
dalsgaard,tmpjr,0.6706515550613403
soult,tmpjr,0.6706515550613403
michaelbarton,tmpjr,0.6621322631835938
cavalle,borud,0.6012653708457947
obie,borud,0.5985651016235352
aperfect,borud,0.5927982926368713
lukehoersten,borud,0.5892846584320068
tarcieri,borud,0.5793452858924866
nmariz,nmariz,1.0
rmm5t,nmariz,0.519591212272644
bru,nmariz,0.44231829047203064
hdiogenes,nmariz,0.4411156177520752
seebq,nmariz,0.43659502267837524
wan,jjoaquim,0.6583859920501709
revans,jjoaquim,0.6562479138374329
wuputah,jjoaquim,0.612144947052002
tomtaylor,jjoaquim,0.6062811613082886
solesby,jjoaquim,0.6020593643188477
freeformz,jezdez,0.465054988861084
ceball,jezdez,0.4525964558124542
jwoertink,jezdez,0.4523347020149231
wuputah,jezdez,0.431321382522583
